,ticker,netIncome,ROA,sharesOutstanding,earningsYield,increaseDaysSalesOutstanding,declinesInDepreciation,retainedEarningsToTotalAssets,operatingCashflow,ltDebtVsAssets,grossMargins,returnOnCapital,growingDaysSalesOfInventory,salesToAssets,returnOnTotalAssets,qualityOfEarnings,currentRatio,assetTurnover,netIncomeMinusCashflow,increasingCurrentAssetsOverRevenues,workingCapitalToTotalAssets,marketCapToTotalLiabilities,futurePerformance
2076,TCDA,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,2.557341789722682
2077,VYGR,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,0.5255411730094816
2078,IMVT,False,True,False,False,False,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,-0.7037914544675293
2079,NBEV,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,0.7406250277068461
2080,MODN,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,-0.1723147631414788
2081,INO,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,-0.8541014474172237
2082,PGEN,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,0.5493333180745442
2083,NLS,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,-0.917582411904185
2084,PEN,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,-0.29569133052729424
2085,PXS,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.8571428350261053
2086,SWAV,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,-0.518160829798406
2087,TPTX,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,-0.5299748842558675
2088,SOGO,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,-0.4245939554527879
2089,KLR,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,0.42622941742551845
2090,MYO,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,4.267441538103612
2091,REPH,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,3.9515065503006626
2092,KOD,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,-0.6866412290430075
2093,ZYNE,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,1.4984615032489483
2094,NSPR,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,3.4374996647238865
2095,IPAR,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,0.8290781841753518
2096,RGNX,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,0.29887871428399576
2097,PRPL,False,True,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,True,False,-0.674049306675194
2098,SNCR,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,0.8384147141481147
2099,SRT,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,0.26264590266528787
2100,VAPO,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,-0.6290135392236833
2101,JOUT,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,-0.2857854213451402
2102,ID,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,-0.0
2103,INSW,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,0.2774687547314813
2104,IIIV,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,False,-0.1812000274658203
2105,INBX,False,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,False,-1.056053811179757
2106,PCTI,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,0.3090585676286355
2107,OCUL,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,-0.5066828470714201
2108,RUBY,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,1.0884210686934621
2109,RETA,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False,-0.11951020425366314
2110,RDNT,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,0.07245339019257449
2111,TGNA,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,0.30789247813972465
2112,XPEL,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,-0.5393258685599502
2113,SDC,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,0.6554054234429172
2114,PRTK,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,-0.14608698305876358
2115,RDI,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,3.063897700304353
2116,VTRS,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,0.45163540546124226
2117,WES,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,2.5237448733534724
2118,SOHU,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,-0.366359469282459
2119,RWLK,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,1.944954073255528
2120,NTR,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,0.2746835056739517
2121,STE,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,-0.11649666967507447
2122,TS,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,1.2158273874889685
2123,AIR,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,1.502288491071142
2124,SABK,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,0.47037920194404936
2125,ELUXY,True,False,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,0.1304552208501226
2126,ALLY,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.44316243625155777
2127,UBS,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,0.0403300220175518
2128,AGR,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,0.05863123364969733
2129,UAL,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,1.666565725569679
2130,SKFRY,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,-0.15863452988500276
2131,TELNY,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,0.2789373040285289
2132,BMI,True,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,-0.14106833894996967
2133,BFC,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,0.16116201624983145
2134,CATC,True,False,True,True,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,0.5698901661071936
2135,MNSB,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,0.7703826852103685
2136,IBKR,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.1055874496053932
2137,HOPE,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,1.0365681111568426
2138,ONB,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,0.4480197527040641
2139,UCBI,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,0.7418545846249416
2140,PFBC,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,0.705049792903289
2141,RBNC,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,0.7548579477883987
2142,FMBI,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,0.8622306182902041
2143,NCBS,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.2762471332962563
2144,PEBO,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,0.7726531539866794
2145,SBNY,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,0.4633501200790773
2146,MBWM,True,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,0.9561915909325631
2147,FSRL,True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,0.2996688665912253
2148,CNI,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,-0.14807398155982276
2149,CFG,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,0.4977034567527227
2150,TRV,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.36328957296896025
2151,HAL,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,0.6292491092380059
2152,SI,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,-1.0730460212309225
2153,SNV,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,0.8269618323979682
2154,NEOG,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,0.004016105274618383
2155,HWC,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,1.1601344072011912
2156,CMG,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,-0.32449797889097587
2157,DOV,True,True,True,False,True,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,-0.07760631752406702
2158,FULT,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,0.8435072351172299
2159,SNBR,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,-0.1173512603848975
2160,IRDM,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,-0.08464076363248337
2161,CCNE,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,1.1206280227765468
2162,GATX,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,0.26223719776055054
2163,RUSHA,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,-0.19745999519685678
2164,WSBF,True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,0.1734694029810562
2165,ORRF,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,0.8199357036433963
2166,PNFP,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.6905048192649554
2167,FOR,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,0.15136055377988072
2168,SYF,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,0.3593624865868179
2169,OMC,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,0.5925015605401661
2170,HCA,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,0.06111923406205538
2171,MLI,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,0.10091392214139032
2172,ISRG,True,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,False,-0.19690901638240815
2173,MAN,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,0.19300242022502537
2174,NFLX,True,True,False,False,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,True,False,-0.43494608762055353
2175,LUB,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,-0.2204724217283057
2176,PM,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,-0.046357615894039736
2177,XM,False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,False,-0.0
